ID,Cena,Metraż,Pokoje,Lokalizacja,Ulica,Typ,Bez Pośredników,Opis,Link
3950930,549000,33.0,2,Wrocław,Krzyki,Mieszkanie,Tak,"Przytulne 2-pokojowe mieszkanie w sercu Wrocławia - gotowe do zamieszkania!

Na sprzedaż komfortowe, ciepłe i funkcjonalne mieszkanie o powierzchni 33 m², położone w ścisłym centrum Wrocławia. Idealne zarówno do zamieszkania, jak i jako pewna inwestycja pod wynajem.

Jasne, ciche i słoneczne.
Mieszk...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-2-pokojowe-33-m2-r7e5l1
3682934,,66.0,3,Wrocław Krzyki,ul. Międzyleska,Mieszkanie,Tak,"Nowe mieszkanie 3-pokojowe o powierzchni 66,09 m² w inwestycji Przy Parku Vita dewelopera DEVELIA, na parterze w budynku 2 pod adresem ul. Międzyleska 2, Wrocław Krzyki. Planowany termin oddania to III kwartał 2027 roku.

Opis inwestycji

Przy Parku Vita to wyjątkowa inwestycja mieszkaniowa położo...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-miedzyleska-3-pokojowe-x9l5j4
3949616,858890,58.0,2,Wrocław Kleczków,ul. Zakładowa,Mieszkanie,Nie,"Zapraszam do zapoznania się z ofertą komfortowego, 2-pokojowego mieszkania zlokalizowanego na nowoczesnym osiedlu Promenady Wrocławskie, przy ul. Zakładowej we Wrocławiu.
Mieszkanie gotowe do zamieszkania od zaraz, w pełni wyposażone, idealne dla pary lub osób pracujących zdalnie, ceniących ciszę, f...",https://adresowo.pl/o/mieszkanie-wroclaw-kleczkow-ul-zakladowa-2-pokojowe-m4a5g6
3949606,1080000,68.0,3,Wrocław Maślice,ul. Potokowa,Mieszkanie,Nie,"Zapraszam do zapoznania się z ofertą komfortowego 3-pokojowego mieszkania z dużym balkonem, zlokalizowanego na 1. piętrze nowoczesnego budynku z 2023 roku w prestiżowej inwestycji „Apartamenty Potokowa” na Maślicach.
Budynek został wzniesiony przez cenionego dewelopera M3 Invest, znanego z dbałości ...",https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-potokowa-3-pokojowe-g8x6u9
3950924,750000,60.0,3,Wrocław Lipa Piotrowska,ul. Tymiankowa,Mieszkanie,Tak,"Oferuję nowoczesne mieszkanie z 2022 roku o powierzchni 60 m² na osiedlu Lipa Piotrowska.
Mieszkanie w stanie deweloperskim znajduje się na pierwszym piętrze 2-piętrowego kameralnego bloku umiejscowionego w bardzo atrakcyjnej lokalizacji.
Za dodatkową opłatą dostępne jest również miejsce postojowe w...",https://adresowo.pl/o/mieszkanie-wroclaw-lipa-piotrowska-ul-tymiankowa-3-pokojowe-o5v7z2
3950908,560000,63.0,3,Wrocław Śródmieście,ul. Franklina Delano Roosevelta,Mieszkanie,Tak,"Mieszkanie 3 pok., centrum Wrocławia, ul. Roosevelta. 2 p. Ogrzewanie gazowe, możliwość podłączenia miejskiego /opłacone/. Wys. 3,20. Klatka po remoncie. Plac zabaw, duży, boisko do tenisa, koszykówki. 2 antresole. Piwnica, komórka dodatkowa obok wejścia do domu po dawnym WC. Możliwość pozostawienia...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-franklina-delano-roosevelta-3-pokojowe-w2s9e3
3531962,,53.0,3,Wrocław Maślice,ul. Augustowska,Mieszkanie,Tak,"Nowe mieszkanie 3-pokojowe o powierzchni 53,95 m² w inwestycji Augustowska Vita dewelopera DEVELIA, na 2 piętrze pod adresem ul. Augustowska, Wrocław Maślice. Planowany termin oddania to IV kwartał 2025 roku.

Lokalizacja

Maślice to jedna z najbardziej zielonych okolic we Wrocławiu. To właśnie tu...",https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-augustowska-3-pokojowe-f9h8r3
3949612,1625000,108.0,5,Wrocław,ul. Osobowicka,Mieszkanie,Nie,"Prezentujemy Państwu unikalną nieruchomość, która łączy w sobie komfort przestronnego apartamentu z gotowym modelem biznesowym. To dwupoziomowe mieszkanie o powierzchni 108,57 m², zlokalizowane przy ul. Osobowickiej, zostało zaprojektowane tak, aby zmaksymalizować zysk z najmu lub zapewnić idealne w...",https://adresowo.pl/o/mieszkanie-wroclaw-ul-osobowicka-5-pokojowe-l9l6w0
3949586,649000,45.0,2,Wrocław Śródmieście,ul. Marii Curie-Skłodowskiej,Mieszkanie,Nie,"Przedstawiamy Państwu wyjątkową nieruchomość o powierzchni 45m2, znajdującą się przy Placu Grunwaldzkim, w świetnie utrzymanej kamienicy z roku 1905. Mieszkanie jest świeżo po remoncie, okna wychodzą na Plac Grunwaldzki dzięki czemu jest to świetna propozycja inwestycyjna i gwarantuje nam świetną ko...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-marii-curie-sklodowskiej-2-pokojowe-p0m2u0
3950490,415000,24.0,1,Wrocław Psie Pole,ul. Antoniego Słonimskiego,Mieszkanie,Tak,"Kawalerka w sercu Wrocławia - microHOME Promenady, ul. A. Słonimskiego 2.

Na sprzedaż przytulna, nowoczesna kawalerka o powierzchni 24,4 m² w inwestycji microHOME Promenady. Idealna propozycja dla singla, studenta lub inwestora szukającego nieruchomości pod wynajem.

Lokalizacja:
Mikroapartament po...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-antoniego-slonimskiego-1-pokoj-b4g4k5
3950474,559000,40.0,2,Wrocław Szczepin,ul. Głogowska,Mieszkanie,Tak,"Mieszkanie blisko centrum, po remoncie, z klimatyzacją, roleta zewnętrzną i miejskimi mediami. Umeblowane - gotowe do zamieszkania.

Mieszkanie na 6 piętrze bloku 10- piętrowego, skład się z:

- Salonu 16 m² z klimatyzacją i balkonem ""typu francuskiego""

- Sypialni 9 m² z roletą zewnętrzną

- Łazien...",https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-glogowska-2-pokojowe-g9w6t2
3591974,,61.0,3,Wrocław Ołtaszyn,ul. Orawska,Mieszkanie,Tak,"Nowe mieszkanie 3-pokojowe o powierzchni 61,76 m² w inwestycji Orawska Vita dewelopera DEVELIA, na 1 piętrze w budynku 73 pod adresem ul. Orawska 73, Wrocław Ołtaszyn. Planowany termin oddania to IV kwartał 2026 roku.

Oferta

Z myślą o komforcie mieszkańców dla każdego lokalu została przewidziana...",https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-orawska-3-pokojowe-k9b6c2
3949584,779000,57.0,3,Wrocław Żerniki,ul. Tadeusza Brzozy,Mieszkanie,Nie,"Nowoczesne 3-pokojowe mieszkanie z DWOMA balkonami - Nowe Żerniki / ul. Brzozy
Na sprzedaż komfortowe, jasne i funkcjonalne mieszkanie o powierzchni 56,56 m², położone w nowoczesnej dzielnicy Fabryczna - Nowe Żerniki (WUWA2), przy ul. Brzozy we Wrocławiu.
Układ pomieszczeń:
- Salon z aneksem kuchenn...",https://adresowo.pl/o/mieszkanie-wroclaw-zerniki-ul-tadeusza-brzozy-3-pokojowe-r8z0h1
3949456,850000,73.0,3,Wrocław Ołtaszyn,ul. gen. Stanisława Maczka,Mieszkanie,Nie,"Oferta na wyłączność.   
 
 Na sprzedaż     przestronne 3 pokojowe mieszkanie z miejscem garażowym i balkonem o powierzchni  ok. 74 m2 na 1 piętrze 3 piętrowego budynku z 2007 r. na Ołtaszynie przy ul. gen. Stanisława Maczka.  
 
- 200 m  Tor Wyścigów Konnych 
- 300 m granica Wrocławia 
- 1,2 km sta...",https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-gen-stanislawa-maczka-3-pokojowe-z3c8a0
3950288,439000,26.0,1,Wrocław Krzyki,ul. Lubuska,Mieszkanie,Tak,"BEZPOŚREDNIO OD WŁAŚCICIELA - POŚREDNIKOM DZIĘKUJĘ (PROSZĘ NIE DZWONIĆ)

Lokalizacja: Wrocław, ul. Lubuska (Gajowice / Krzyki)
Cena: 439 000 zł
Stan prawny: Pełna własność, brak obciążeń hipotecznych - czysta księga wieczysta.


Główne Atuty Nieruchomości:
- Balkon z Widokiem: Do mieszkania przynale...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-lubuska-1-pokoj-e5s5l8
3949898,848000,53.0,3,Wrocław Stare Miasto,ul. Kotlarska,Mieszkanie,Tak,"Sprzedam mieszkanie 53 m2 bez pośredników, bez prowizji.

ul. Kotlarska 4/6, Wrocław, Stare Miasto.

Cena: 848 000 zł (16 000 zł / m2)
Powierzchnia: 53 m2
Liczba pokoi: 3
Ogrzewanie: miejskie, media miejskie.
Piętro: 2/3
Czynsz: 920 zł / miesiąc
Do zamieszkania od zaraz, częściowo umeblowane.
Rynek:...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-kotlarska-3-pokojowe-c1w6m2
3639638,,68.0,3,Wrocław Tarnogaj,ul. Piękna,Mieszkanie,Tak,"Nowe mieszkanie 3-pokojowe o powierzchni 68,82 m² w inwestycji Piękna Vita dewelopera DEVELIA, na 1 piętrze w budynku 29 pod adresem ul. Piękna 29, Wrocław Tarnogaj. Planowany termin oddania to IV kwartał 2026 roku.

Lokalizacja
Bemowo Vita to nowoczesny projekt mieszkaniowy, realizowany przez firm...",https://adresowo.pl/o/mieszkanie-wroclaw-tarnogaj-ul-piekna-3-pokojowe-j5o5a5
3948810,675000,40.0,2,Wrocław,ul. gen. Antoniego Madalińskiego,Mieszkanie,Nie,"Na sprzedaż komfortowe, nowocześnie urządzone mieszkanie z prywatnym ogródkiem, położone przy ul. Madalińskiego. Wnętrze zaprojektowano w minimalistycznym stylu z dbałością o detale — to idealna propozycja dla singla, pary lub młodej rodziny, która szuka wygody i spokoju w świetnej lokalizacji.
Najw...",https://adresowo.pl/o/mieszkanie-wroclaw-ul-gen-antoniego-madalinskiego-2-pokojowe-j2c7v7
3947006,450000,36.0,2,Wrocław Huby,ul. Śliczna,Mieszkanie,Nie,"Na sprzedaż 2-pokojowe mieszkanie do remontu o powierzchni 36m2 przy ul. Ślicznej. 
Lokal znajduje się w doskonale skomunikowanej części miasta, blisko centrum, dworca PKP i PKS, galerii handlowych i Aquaparku. 
Mieszkanie składa się z salonu, sypialni, łazienki z toaletą, przedpokoju z miejscem na ...",https://adresowo.pl/o/mieszkanie-wroclaw-huby-ul-sliczna-2-pokojowe-l1h4c5
3949322,615000,62.0,3,Wrocław Fabryczna,ul. Strzegomska,Mieszkanie,Tak,"OPIS
Sprzedaż całkowicie prywatna przez właściciela, bez pośredników i prowizji. Nie jestem zainteresowany współpracą z agencjami nieruchomości - proszę nie kontaktować się w sprawie pośrednictwa.
Mieszkanie bez obciążeń, bez zadłużeń, z czystą księgą wieczystą. W mieszkaniu nikt nie jest zameldowan...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-strzegomska-3-pokojowe-e8b7t6
3949268,439000,19.0,1,Wrocław Stare Miasto,pl. marsz. Józefa Piłsudskiego,Mieszkanie,Tak,"Główne atuty mieszkania:
- świetna lokalizacja;
- mieszkanie wykończone według indywidualnego projektu optymalizującego zagospodarowanie przestrzeni lokalu;
- okna wychodzące na podwórko, które gwarantują spokój i ciszę;
- niskie koszty zużycia - ogrzewanie miejskie i niski czynsz;
- do budynku dopr...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-marsz-jozefa-pilsudskiego-1-pokoj-w3h1t8
3691626,,58.0,3,Wrocław Krzyki,ul. Świeradowska,Mieszkanie,Tak,"Nowe mieszkanie 3-pokojowe o powierzchni 58,21 m² w inwestycji Vivre dewelopera DEVELIA, na 3 piętrze w budynku 75A pod adresem ul. Świeradowska 75A, Wrocław Krzyki. Planowany termin oddania to I kwartał 2027 roku.

Opis inwestycji

Vivre to wyjątkowa inwestycja mieszkaniowa zlokalizowana w jednej...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-swieradowska-3-pokojowe-r7i6g5
3946960,535000,34.0,2,Wrocław,Krzyki,Mieszkanie,Nie,"Na sprzedaż ładne  2 pokojowe  mieszkanie z  ogródkiem  o powierzchni  34,48   m2  znajdujące się na  wysokim parterze  w niskim  3 piętrowym budynku z 2002 roku.  
 
Znakomita lokalizacja  Krzyki -    P artynice, ok. ul. Krzyckiej/ul. Skarbowców w okolicy Parku Krzyckiego i Klecińskiego.  
  
 
 Lo...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-2-pokojowe-34-m2-k1u8c3
3942808,650000,53.0,3,Wrocław Śródmieście,ul. Mikołaja Sępa-Szarzyńskiego,Mieszkanie,Nie,"Polecam ! Do sprzedaży- bardzo ładne, trzy pokojowe mieszkanie w świetnej lokalizacji!
Mieszkanie o pow. 53,6 m2. znajduje się na 2 piętrze w zadbanej, zrewitalizowanej kamienicy, przy ul.Sępa-Szarzyńskiego.
Mieszkanie w rozkładzie na dwie strony, jasne, ciepłe i przestronne.
Składa się z :
* dużego...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-mikolaja-sepa-szarzynskiego-3-pokojowe-p6v9f2
3949054,1650000,167.0,6,Wrocław Krzyki,ul. gen. Ignacego Prądzyńskiego,Mieszkanie,Tak,"Mam do sprzedania duży lokal mieszkalny 167 m2, mieszczący się przy ul. Generała Ignacego Prądzyńskiego, 50 m od ul. Traugutta.
Jest to parter plomby.
Mieszkanie ma 6 pokoi, dużą kuchnię z jadalnią, 2 łazienki z prysznicami i dodatkowe, osobne WC.
Posiada pomieszczenie gospodarcze na pralkę i sprzęt...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-ignacego-pradzynskiego-6-pokojowe-c9o4e8
3949048,579000,50.0,2,Wrocław Śródmieście,ul. gen. Karola Kniaziewicza,Mieszkanie,Tak,"Do sprzedaży rozkładowe mieszkanie 2-pokojowe z oddzielną kuchnią i garderobą, usytuowane w cichej i atrakcyjnej lokalizacji.

W najbliższej okolicy znajdują się liczne sklepy, punkty gastronomiczne i lokale usługowe, galerie handlowe Wratislavia i Dominikańska, tereny rekreacyjne i zielone.

Doskon...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-gen-karola-kniaziewicza-2-pokojowe-y3p2v0
3531292,,65.0,3,Wrocław,ul. gen. Romualda Traugutta,Mieszkanie,Tak,"Nowe mieszkanie 3-pokojowe o powierzchni 65,65 m² w inwestycji Traugutta Vita dewelopera DEVELIA, na parterze w budynku 103 pod adresem ul. gen. Romualda Traugutta 103, Wrocław. Planowany termin oddania to II kwartał 2026 roku.

Lokalizacja

Traugutta Vita to nowoczesna inwestycja w rewitalizowane...",https://adresowo.pl/o/mieszkanie-wroclaw-ul-gen-romualda-traugutta-3-pokojowe-s0z0y3
3942806,715000,55.0,2,Wrocław,ul. Kościańska,Mieszkanie,Nie,"Na sprzedaż przestronne, funkcjonalne mieszkanie 2-pokojowe o powierzchni 55,3 m² z dwoma balkonami, położone na 2. piętrze w kameralnym, 3-piętrowym budynku z 2004 roku znajdujące się w dzielnicy Wrocław Fabryczna.
 To idealna propozycja dla pary, rodziny 2–3 osobowej lub inwestora poszukującego ko...",https://adresowo.pl/o/mieszkanie-wroclaw-ul-koscianska-2-pokojowe-l3s0n7
3942572,561649,29.0,1,Wrocław Stare Miasto,ul. Krawiecka,Mieszkanie,Nie,"For details in English / Ukrainian language call us or contact via SMS / WhatsApp / Viber / Telegram
Na sprzedaż funkcjonalny apartament o powierzchni 29.7 m² w samym sercu Wrocławia - ul. Krawiecka, zaledwie 200 m od Rynku Głównego. Nieruchomość znajduje się w prestiżowym kompleksie Justin Center z...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-krawiecka-1-pokoj-r2s7j2
3948808,789000,57.0,2,Wrocław Borek,ul. Saperów,Mieszkanie,Tak,"Sprzedam bezpośrednio mieszkanie o powierzchni 57 m2, znajdujące się w dzielnicy Borek przy ul. Saperów.

Mieszkanie jest świetnie zlokalizowane - o kilka kroków znajduje się centrum handlowe Borek, Park Grabiszyński i Plac Mordechaja Anielewicza ze stawem, SP 81, przedszkola oraz basen. W pobliżu j...",https://adresowo.pl/o/mieszkanie-wroclaw-borek-ul-saperow-2-pokojowe-i8y8g3
3948024,570000,51.0,3,Wrocław Kuźniki,ul. Włodzimierza Majakowskiego,Mieszkanie,Tak,"Szukasz mieszkania, które łączy funkcjonalność bloku z prywatnością niemal jak w kamienicy? Ta oferta na wrocławskich Kuźnikach to unikat – pod tym numerem mieszka tylko 8 rodzin, co gwarantuje niespotykany spokój i kameralną atmosferę.

Najważniejsze atuty:
Niesamowita kameralność: Tylko 8 mieszkań...",https://adresowo.pl/o/mieszkanie-wroclaw-kuzniki-ul-wlodzimierza-majakowskiego-3-pokojowe-m7b7r5
3592370,,60.0,3,Wrocław Żerniki,ul. Tadeusza Brzozy,Mieszkanie,Tak,"Nowe mieszkanie 3-pokojowe o powierzchni 60,71 m² w inwestycji Wuwa Vita dewelopera DEVELIA, na parterze pod adresem ul. Tadeusza Brzozy, Wrocław Żerniki. Planowany termin oddania to II kwartał 2027 roku.

Lokalizacja

Na wrocławskich Żernikach, przy ulicy Tadeusza Brzozy Develia realizuje nowy
p...",https://adresowo.pl/o/mieszkanie-wroclaw-zerniki-ul-tadeusza-brzozy-3-pokojowe-p9k0v0
3942418,439499,44.0,2,Wrocław Psie Pole,ul. Sycowska,Mieszkanie,Nie,"For details in English / Ukrainian language call us or contact via SMS / WhatsApp / Viber / Telegram

Oferujemy do sprzedaży funkcjonalne, rozkładowe 2-pokojowe mieszkanie o powierzchni 44,2 m² przy ul. Sycowskiej, w dzielnicy Psie Pole (Wrocław). Lokal znajduje się na 3. piętrze w 4-piętrowym bloku...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-sycowska-2-pokojowe-q7t4x1
3942412,650000,69.0,4,Wrocław Gądów Mały,ul. Małopanewska,Mieszkanie,Nie,"Na sprzedaż przestronne mieszkanie o powierzchni 69,6 m², położone na 7. piętrze budynku z windą, zlokalizowanego przy ul. Małopanewskiej - zaledwie kilka kroków od Galerii Magnolia.
Ogromny potencjał aranżacyjny i inwestycyjny!
Lokal jest w stanie do generalnego remontu, co stanowi doskonałą okazję...",https://adresowo.pl/o/mieszkanie-wroclaw-gadow-maly-ul-malopanewska-4-pokojowe-l8m2y3
3947596,465000,35.0,1,Wrocław Śródmieście,ul. Nowowiejska,Mieszkanie,Tak,"Na sprzedaż funkcjonalne mieszkanie o powierzchni 35 m², położone na 2. piętrze w świetnej lokalizacji - centrum Wrocławia, ul. Nowowiejska 56/58.

Układ mieszkania:
• przestronny, ustawny pokój
• osobna, jasna kuchnia
• osobna łazienka
• wygodny przedpokój

Mieszkanie ma bardzo praktyczny rozkład -...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-nowowiejska-1-pokoj-z5y8j4
3947572,429000,31.0,1,Wrocław Fabryczna,ul. Bednarska,Mieszkanie,Tak,"Na sprzedaż świeżo wyremontowana kawalerka zlokalizowana na parterze budynku z lat 70., położonego we Wrocławiu przy ul. Bednarskiej.

Mieszkanie przeszło kapitalny remont - wymieniono instalacje, odświeżono ściany, podłogi oraz wykończono wnętrza w nowoczesnym, uniwersalnym stylu. Lokal jest gotowy...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-bednarska-1-pokoj-c2a7t1
3864366,,26.0,1,Wrocław Złotniki,ul. Podhalańska,Mieszkanie,Tak,"Nowe mieszkanie 1-pokojowe o powierzchni 26,21 m² w inwestycji Podhalańska Vita dewelopera DEVELIA, na 1 piętrze pod adresem ul. Podhalańska, Wrocław Złotniki. Planowany termin oddania to III kwartał 2027 roku.

Podhalańska Vita to wyjątkowa inwestycja mieszkaniowa, która łączy komfort życia w miejs...",https://adresowo.pl/o/mieszkanie-wroclaw-zlotniki-ul-podhalanska-1-pokoj-r2z0m5
3942410,635000,51.0,2,Wrocław Krzyki,ul. Łódzka,Mieszkanie,Nie,"Na sprzedaż 2-pokojowe mieszkanie o powierzchni 51 m², położone blisko centrum miasta, w lokalizacji zapewniającej szybki dostęp do pełnej infrastruktury miejskiej. Mieszkanie jest po remoncie, gotowe do zamieszkania bez dodatkowych nakładów finansowych.
Dużym atutem nieruchomości jest przestronny b...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-lodzka-2-pokojowe-g7k3j3
3942386,319499,18.0,1,Wrocław Stare Miasto,ul. Iwana Pawłowa,Mieszkanie,Nie,"For details in English / Ukrainian language call us or contact via SMS / WhatsApp / Viber / Telegram

Oferujemy do sprzedaży funkcjonalną kawalerkę z osobną kuchnią i balkonem o powierzchni 18,87 m², położoną w ścisłym centrum Wrocławia przy ul. Iwana Pawłowa. Mieszkanie znajduje się na 4. piętrze w...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-iwana-pawlowa-1-pokoj-f2a7l1
3947384,499000,50.0,2,Wrocław Psie Pole,ul. Kiełczowska,Mieszkanie,Tak,"Mieszkanie 50,8 m² zapewnia przestrzeń i wygodę.
Mieszkanie na trzecim piętrze w bloku z 1979 roku.
Orientacja północ (kuchania i mniejszy pokój) oraz południe - bardzo słoneczne (duży pokój).
Spokojni sąsiedzi.
Wyposażone jest w meble, lodówkę, pralkę i telewizor.
Posiada oddzielną kuchnię oraz piw...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-kielczowska-2-pokojowe-y7k8z9
3947356,987000,73.0,3,Wrocław Maślice,al. Śliwowa,Mieszkanie,Tak,"Oferujemy na sprzedaż mieszkanie dwupoziomowe o powierzchni 73m2, w pełni wyposażone. Po więcej informacji zapraszamy do kontaktu.",https://adresowo.pl/o/mieszkanie-wroclaw-maslice-al-sliwowa-3-pokojowe-p5p2h5
3691574,,34.0,1,Wrocław Krzyki,ul. Świeradowska,Mieszkanie,Tak,"Nowe mieszkanie 1-pokojowe o powierzchni 34,27 m² w inwestycji Vivre dewelopera DEVELIA, na 1 piętrze w budynku 75A pod adresem ul. Świeradowska 75A, Wrocław Krzyki. Planowany termin oddania to I kwartał 2027 roku.

Opis inwestycji

Vivre to wyjątkowa inwestycja mieszkaniowa zlokalizowana w jednej...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-swieradowska-1-pokoj-g7t1h4
3942370,450000,33.0,2,Wrocław Huby,ul. Śliczna,Mieszkanie,Nie,"Na sprzedaż przytulne 2-pokojowe mieszkanie o powierzchni 33m2 przy ul. Ślicznej. 
Lokal znajduje się w doskonale skomunikowanej części miasta, blisko centrum, dworca PKP i PKS, galerii handlowych i Aquaparku. 
Mieszkanie składa się z salonu z balkonem, sypialni, łazienki z toaletą, przedpokoju z mi...",https://adresowo.pl/o/mieszkanie-wroclaw-huby-ul-sliczna-2-pokojowe-v3x6l8
3942372,749950,53.0,3,Wrocław Krzyki,pl. Powstańców Śląskich,Mieszkanie,Nie,"Mieszkanie 3-pokojowe z balkonem przy ul. Powstańców Śląskich we Wrocławiu. Ścisłe centrum. 
Na sprzedaż przestronne, funkcjonalne mieszkanie o powierzchni ok. 53 m². Położone na szóstym piętrze, składające się z trzech pokoi oraz dużego balkonu.  Mieszkanie jest umeblowane, gotowe do wprowadzenia, ...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-pl-powstancow-slaskich-3-pokojowe-m9c7v3
