ID,Cena,Metraż,Pokoje,Lokalizacja,Ulica,Typ,Bez Pośredników,Opis,Link
3831494,549000,44.0,2,Kraków Podgórze,ul. ks. Piotra Ściegiennego,Mieszkanie,Nie,"Zapraszam do zapoznania się z ofertą sprzedaży mieszkania  dwupokojowego zlokalizowanego przy ul. Ściegiennego (Podgórze, Prokocim).   
 
 Mieszkanie:  
 
- dwa niezależne pokoje, oddzielna kuchnia, łazienka z wanną i toaletą, przedpokój 
- balkon o powierzchni 6 m2 
- do remontu i własnej aranżacji...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-ks-piotra-sciegiennego-2-pokojowe-h7e5j3
3826810,875000,53.0,2,Kraków Czyżyny,ul. Sołtysowska,Mieszkanie,Tak,"Na sprzedaż ciche, przestronne, 2-pokojowe mieszkanie, o pow. 53,17 m2.
Możliwość wydzielenia 3-go pokoju.
Pierwsze piętro.
Wchodzisz i mieszkasz.
Mieszkanie odnowione w sierpniu 2025r., zamieszkałe przez osobę niepalącą, bez zwierząt i dzieci.
Wysoki standard materiałów oraz mebli robionych na wymi...",https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-soltysowska-2-pokojowe-o2h0k4
3825320,630000,37.0,2,Kraków,Grzegórzki,Mieszkanie,Tak,"Sprzedam bezpośrednio dwupokojowe mieszkanie w Krakowie, w świetnie położonej i bardzo cichej okolicy Dąbie.

Mieszkanie ma funkcjonalny układ:
- Jasny salon,
- Oddzielna sypialnia,
- Jasna kuchnia,
- Łazienka.

Idealne dla pary, singla, rodziny z dziećmi lub pod wynajem.

Okolica jest wyjątkowo spo...",https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-2-pokojowe-37-m2-s7k5w2
3824630,425000,30.0,1,Kraków Mistrzejowice,ul. gen. Leopolda Okulickiego,Mieszkanie,Tak,Sprzedam bardzo ładne mieszkanie Dobra lokalizacja- biedronka awiteks żabka szpital przychodnia pętla tramwajowa i autobusowa .,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-ul-gen-leopolda-okulickiego-1-pokoj-r0g3t2
3831486,599000,45.0,2,Kraków Podgórze,ul. ks. Piotra Ściegiennego,Mieszkanie,Nie,"Zapraszam do zapoznania się z ofertą sprzedaży mieszkania  dwupokojowego zlokalizowanego przy ul. Ściegiennego (Podgórze, Prokocim).   
 
 Mieszkanie:  
 
- dwa niezależne pokoje, oddzielna kuchnia, łazienka z wanną i toaletą, przedpokój 
- balkon o powierzchni 5 m2 
- na dwie strony świata 
- do re...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-ks-piotra-sciegiennego-2-pokojowe-z6c7b6
3831490,720000,44.0,2,Kraków Śródmieście,ul. Franciszka Bohomolca,Mieszkanie,Nie,"Zapraszam do zapoznania się z ofertą sprzedaży mieszkania  dwupokojowego przy ul. Bohomolca  ( Prądnik Czerwony) 
  
Oferta na wyłączność dostępna tylko w naszym biurze.  
 
 Mieszkanie:  
 
- salon z aneksem kuchennym, sypialnia, duża łazienka 
- ogródek na cichą stronę 
- stan deweloperski - do in...",https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-franciszka-bohomolca-2-pokojowe-v3w3z7
3823616,529999,23.0,1,Kraków Dębniki,ul. Obozowa,Mieszkanie,Tak,"Do sprzedania kawalerka z tarasem i ogródkiem na Ruczaju przy ul. Obozowej.

UWAGA! Mieszkanie można kupić pojedynczo albo w pakiecie 9 mieszkań inwestycyjnych: 7 kawalerek i 2 mieszkania 2-pokojowe. Wszystkie są w Krakowie i wszystkie są wynajęte. Łączna cena ofertowa za pakiet 9 mieszkań to 5.120....",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-obozowa-1-pokoj-f5b6k7
3818752,915250,52.0,2,Kraków Bronowice,ul. Wizjonerów,Mieszkanie,Tak,"Mieszkanie 2-pokojowe na 4. piętrze w nowym budynku 7-piętrowym, garaż podziemny, komórka:

* Przedpokój: 5,24 m2
* Pokój dzienny: 18,15 m2
* Kuchnia: 7,72 m2
* Pokój: 14,32 m2
* Łazienka: 6,80 m2
* Balkon: 3,42 m2
* Garaż podziemny: 12,5 m2
* Komórka lokatorska: 2,21 m2

Lokalizacja (ul. Wizjonerów...",https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-wizjonerow-2-pokojowe-e5o3e2
3814578,615000,44.0,2,Kraków Bieżanów,Ul. Henryka i Karola Czeczów,Mieszkanie,Tak,"2 pokoje os. Złocień + balkon i parking (garaż podziemny i komórka) , szybki dojazd A4/S7

Oferta od właściciela 

Na sprzedaż 2-pokojowe mieszkanie o powierzchni 44 m² z balkonem, miejscem postojowym w garażu podziemnym oraz komórką lokatorską, położone na osiedlu Złocień ul. Henryka i Karola Czecz...",https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-henryka-i-karola-czeczow-2-pokojowe-h9b6y7
3830634,730000,49.0,2,Kraków Czyżyny,ul. Bolesława Orlińskiego,Mieszkanie,Nie,"| 
    SUPER MODNA LOKALIZACJA - ŚWIETNA INFRASTRUKTURA - ORLIŃSKIEGO/ AVIA - CZYŻYNY    
 
 LOKALIZACJA:  
Osiedle przy ulicy Orlińskiego w dzielnicy Czyżyny ( przy osiedlu Avia)  to bardzo popularne miejsce ze względu na infrastrukturę. 
W zasięgu 100 metrów jest wszystko, co potrzeba od piekarni,...",https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-boleslawa-orlinskiego-2-pokojowe-p7y7i5
3830612,575000,32.0,1,Kraków Grzegórzki,ul. Michała Siedleckiego,Mieszkanie,Nie,"| 
  Gotowiec inwestycyjny, przyjemna kawalerka 32m 2  w budynku zlokalizowanym przy ul. Siedleckiego dostępna na sprzedaż. Serdecznie zapraszam do zapoznania się z tą ciekawą propozycją. 
 
✅ Wymarzona lokalizacja 8 minut piechotą do Rynku Głównego, 
✅ Kawalerka z oddzielną kuchnią oraz łazienką, 
...",https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-michala-siedleckiego-1-pokoj-x2e2x6
3812746,820000,58.0,2,Kraków Bieńczyce,ul. Fatimska,Mieszkanie,Tak,"Prezentuje na sprzedaż dwupokojowe mieszkanie o powierzchni 58,1 m2 w Krakowie przy ul.Fatimska 4 - początek od ulicy Kocmyrzowskiej.

Nieruchomość usytuowana jest na drugim piętrze w budynku dwupiętrowym. Czynsz przy 4 osobach: ok 1100zł(Czynsz, woda, ogrzewanie, śmieci) - osobno tylko prąd

-> ...",https://adresowo.pl/o/mieszkanie-krakow-bienczyce-ul-fatimska-2-pokojowe-m5t6r1
3811762,670000,37.0,2,Kraków Górka Narodowa,ul. Stefana Banacha,Mieszkanie,Tak,"Na sprzedaż mieszkanie dwupokojowe o powierzchni 37,76 m2, składające się z salonu, osobnej sypialni, łazienki oraz balkonu.

Mieszkanie idealne dla pary lub singla.
Jasne, z widokiem na zieleń.
Ekspozycja zachodnia.
Piętro 4.
Budynek z windą.

Stan deweloperski, budynek już oddany - do wykończenia ...",https://adresowo.pl/o/mieszkanie-krakow-gorka-narodowa-ul-stefana-banacha-2-pokojowe-p1j8f7
3810354,530000,33.0,1,Kraków Podgórze,ul. Borkowska,Mieszkanie,Tak,"Mieszkanie przytulne i bardzo ciepłe.
Centralne ogrzewanie i woda z sieci  miejskiej. Brak gazu w bloku.
Osiedle małe z niską zabudową .
Dobrze skomunikowane, przystanek autobusowy bardzo blisko bloku a w przyszłości linia tramwajowa.
W bloku znajdują się lokale handlowe i usługowe , w pobliżu sklep...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-borkowska-1-pokoj-t0x0x1
3830310,299000,22.0,1,Kraków Stare Miasto,ul. Bonerowska,Mieszkanie,Nie,"| 
    Na sprzedaż lokal niemieszkalny 22,90 m² -  Stare Miasto, Kraków    

 Oferta sprzedaży lokalu o powierzchni  22,90 m² , położonego w  przyziemiu zabytkowej kamienicy . Nieruchomość znajduje się w jednej z najbardziej atrakcyjnych lokalizacji Krakowa - w ścisłym centrum, w odległości kilku mi...",https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-bonerowska-1-pokoj-m2k1p2
3830318,890000,72.0,3,Kraków Dębniki,ul. Chmieleniec,Mieszkanie,Nie,"| 
Biuro Nieruchomości  Bracia Sadurscy  ma przyjemność zaprezentować Państwu,  3 pokojowe (dwupoziomowe) mieszkanie. 
 
Mieszkanie znajduje się w dobrze skomunikowanej części Krakowa. Liczne tereny rekreacyjne i zielone w zasięgu spaceru. Szkoły, przedszkola, żłobki w sąsiedztwie.  
 
 Rozkład mies...",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-chmieleniec-3-pokojowe-w9r5f2
3809746,649000,45.0,2,Kraków Azory,ul. Josepha Conrada,Mieszkanie,Tak,"Kupujący nie płaci podatku PCC oraz prowizji.



Sprzedam bezpośrednio dwupokojowe mieszkanie o powierzchni 45,4 m2 w stanie deweloperskim, w nowej inwestycji przy ulicy Conrada 27.


MIESZKANIE
Nieruchomość znajduje się na 1 piętrze 5 piętrowego budynku. Do mieszkania przynależą dwa balkony oraz mi...",https://adresowo.pl/o/mieszkanie-krakow-azory-ul-josepha-conrada-2-pokojowe-c1y5z9
3808842,430000,103.0,4,Kraków,Dąbie,Mieszkanie,Tak,"Do sprzedaży mieszkanie 5 pokojowe w systemie TBS. Położone na 3 piętrze w 3 piętrowym budynku. Budynek został wybudowany w 2001 roku w konstrukcji szkieletowej. Mieszkanie o powierzchni użytkowej 72,9 mkw. oraz powierzchni całkowitej około 103 mkw. Ogrzewanie oraz ciepła woda z nowego piecyka gazow...",https://adresowo.pl/o/mieszkanie-krakow-dabie-4-pokojowe-103-m2-c3g8p9
3806040,1058000,67.0,3,Kraków Nowa Huta,os. Zielone,Mieszkanie,Tak,"Sprzedajemy nasze mieszkanie, które urządzaliśmy wspólnie z żoną i córką - pod siebie i na lata. Niestety, z powodów zawodowych musimy się przeprowadzić, dlatego - z żalem, ale i nadzieją, że trafi w dobre ręce - wystawiamy je na sprzedaż.

To 67 m² dopracowanej przestrzeni na 3. piętrze bloku z lat...",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-zielone-3-pokojowe-m2m5i4
3829730,980000,61.0,3,Kraków Bronowice,ul. Bartosza Głowackiego,Mieszkanie,Nie,"| 
        Sprzedam zadbane, 3-pok. mieszkanie w ogrodzonym budynku przy ul. Głowackiego / ochrona / zamykany garaż pod budynkiem / blisko tramwaj    

     
Tylko w naszym Biurze    

   Do sprzedaży mam przyjemność zaprezentować   3-pok mieszkanie o pow. 61,46 m 2  usytuowane na 1.piętrze   w 4-pi...",https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-bartosza-glowackiego-3-pokojowe-a4c0o7
3828304,620000,44.0,2,Kraków Bieńczyce,os. Józefa Strusia,Mieszkanie,Nie,"Kraków | Nowa Huta | Bieńczyce | os. Strusia - 2 pokoje| 44,25m2 DO WEJŚCIA

FORMA ESTATES oferuje do sprzedaży 2 pokojowe mieszkanie o powierzchni 44,25m2 położone na 3. piętrze w 4 piętrowym, kameralnym, ocieplonym bloku na Os. Strusia w dzielnicy Nowa Huta - Bieńczyce w Krakowie.

Mieszkanie skła...",https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-jozefa-strusia-2-pokojowe-u5h0s0
3805648,950000,85.0,4,Kraków,Kurdwanów,Mieszkanie,Tak,"Mieszkanie: Kurdwanów, Kraków

- 3p/4p.
- 85 m2.
- 4 pokoje.
- Łazienka, ubikacja.
- Dwa balkony - duży i mały.

Główne południe, potem zachód i północ.
Mieszkanie do odnowienia lub remontu. Parkiet dla mnie do wymiany.

Wyodrębniona własność.

Klatka i okolica czysta i spokojna. Bezpośrednio park i...",https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-4-pokojowe-85-m2-n2n6j4
3805298,2000000,112.0,5,Kraków Stare Miasto,ul. Kremerowska,Mieszkanie,Tak,"Na sprzedaż jeden lokal mieszkalny 112,75 m² na jednej KW w kamienicy na ul. Kremerowskiej (Stare Miasto).

Obecnie funkcjonalnie podzielony na 3 niezależne moduły:
• ok. 70 m² - 3 pokoje z kuchnią/aneksem i łazienką,
• 2 × ok. 20 m² - kawalerki z aneksami i łazienkami.

Łatwy powrót do jednego 5-po...",https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-kremerowska-5-pokojowe-w0q0h9
3804762,690000,32.0,2,Kraków Prądnik Czerwony,ul. Marchołta,Mieszkanie,Tak,"Na sprzedaż nowoczesne, w pełni umeblowane mieszkanie o powierzchni 32 m², zlokalizowane w spokojnej i dobrze skomunikowanej części Krakowa - Prądnik Czerwony, w pobliżu centrum handlowego Serenada oraz Parku Reduta.

---

WYJĄTKOWA LOKALIZACJA W NISKIEJ ZABUDOWIE

Mieszkanie znajduje się na parterz...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-marcholta-2-pokojowe-s3k2w6
3827324,779000,65.0,3,Kraków Mistrzejowice,os. Piastów,Mieszkanie,Nie,"| 
  Na sprzedaż 3 pokojowe mieszkanie 65,07m2 na osiedlu Piastów dzielnica Mistrzejowice.   
 
 Lokalizacja: Na osiedlu z dużą ilością zieleni. Obok pętla tramwajowa i autobusowa. W pobliżu przystanek kolei aglomeracyjnej, którym do Centrum Krakowa dojedziemy w około 7 min, parking Park and Ride or...",https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-piastow-3-pokojowe-h2m8l2
3825904,629000,52.0,3,Kraków Prądnik Czerwony,ul. Jakuba Majora,Mieszkanie,Nie,"Na sprzedaż mieszkanie o powierzchni 52,72 m², zlokalizowane przy ul. Jakuba Majora na Prądniku Czerwonym.
NAJWAŻNIEJSZE INFORMACJE:

3 pokoje
Parter z 4 pięter
Ekspozycja wschód-zachód
Ogrzewanie i ciepła woda z MPEC 
Piwnica 4,59m2
Czynsz ok. 700 zł
Pełna własność z KW

LOKALIZACJA:
Ul. Jakuba Maj...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-jakuba-majora-3-pokojowe-m7w1f8
3804358,1800000,60.0,2,Kraków,ul. Juliana Fałata,Mieszkanie,Tak,"Na sprzedaż wyjątkowe mieszkanie położone w jednej z najbardziej renomowanych i historycznych dzielnic Krakowa – na Salwatorze, w bezpośrednim sąsiedztwie Placu na Stawach, Błoń Krakowskich oraz Kopca Kościuszki. To propozycja dla osób ceniących styl, spokój oraz bliskość natury, a jednocześnie cent...",https://adresowo.pl/o/mieszkanie-krakow-ul-juliana-falata-2-pokojowe-p9v1d8
3803666,979700,33.0,1,Kraków,Stare Miasto,Mieszkanie,Tak,"Sprzedam apartament o powierzchni 32,1 m², usytuowany na 3. piętrze odnowionej kamienicy w Krakowie.
Budynek z 1909 roku przechodzi obecnie gruntowną rewitalizację, obejmującą wymianę instalacji we wszystkich częściach wspólnych oraz w apartamentach, a także podłączenie do miejskiego systemu ogrzewa...",https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-1-pokoj-33-m2-b6a7f8
3803044,830000,50.0,2,Kraków Podgórze Duchackie,ul. Pagórkowa,Mieszkanie,Tak,"Mieszkanie na sprzedaż – BEZ POŚREDNIKÓW.
Wyjątkowe i komfortowe 2 pokojowe mieszkanie 50,4m2 przy ulicy Pagórkowej, Podgórze Duchackie/Kurdwanów  Kraków:
- kuchnia z salonem (ladówka, piekarnik, płyta indukcyjna, stół z krzesłami, szafa, regał, komoda, szafka rtv)
- sypialnia (łóżko, szafa ) 
- łaz...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-pagorkowa-2-pokojowe-k7m5d8
3825364,719000,54.0,3,Kraków Azory,ul. Marii Jaremy,Mieszkanie,Nie,"Oferuję Państwu mieszkanie położone w spokojnej, zielonej części Krakowa - Azory, przy ul. Jaremy. Lokal znajduje się na I piętrze czteropiętrowego budynku z wielkiej płyty. Budynek jest zadbany, położony na terenie z dużą ilością zieleni, tylko kilka minut pieszo od pętli autobusowej Azory. Mieszka...",https://adresowo.pl/o/mieszkanie-krakow-azory-ul-marii-jaremy-3-pokojowe-o0b3p1
3822812,645000,54.0,3,Kraków Bieńczyce,os. Józefa Strusia,Mieszkanie,Nie,"| 
  Oferujemy Państwu mieszkanie 3-pokojowe w Krakowie, dzielnica Bieńczyce, osiedle Strusia.  

  Lokalizacja:  

  Nieruchomość położona jest w doskonale skomunikowanej części Krakowa - Bieńczyce, w otoczeniu pełnej infrastruktury. Najbliższa okolica oferuje wiele udogodnień, które sprawiają, że ...",https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-jozefa-strusia-3-pokojowe-v9f5v9
3802922,610000,48.0,2,Kraków Prokocim,ul. Podłęska,Mieszkanie,Tak,"Na sprzedaż mieszkanie 48,4 m² | Balkon | Atrakcyjna lokalizacja |
Oferuję na sprzedaż przytulne, w pełni własnościowe mieszkanie o powierzchni 48,4 m², położone na 2. piętrze czteropiętrowego bloku z 2001 roku.
Mieszkanie jest jasne, funkcjonalne i posiada wygodny układ pomieszczeń:
Układ mieszkani...",https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-podleska-2-pokojowe-v0i1h1
3802090,869000,51.0,2,Kraków Czyżyny,ul. Śliwkowa,Mieszkanie,Tak,"Opis nieruchomości

Kraków Czyżyny, Rondo Czyżyńskie, ul. Śliwkowa

Mieszkanie o metrażu 51,5 m² w bloku z windą i w bardzo dobrej lokalizacji - tuż przy Rondzie Czyżyńskim, a jednocześnie w cichej i spokojnej okolicy.

Blok ogrodzony z placem zabaw i ławeczkami oraz prywatną przestrzenią zieleni, k...",https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-sliwkowa-2-pokojowe-k7n3l0
3802010,700000,53.0,3,Kraków Bronowice,ul. Na Błonie,Mieszkanie,Tak,"Sprzedam mieszkanie w Bronowicach w Krakowie.

LOKALIZACJA:
Lokal znajduje się w bloku przy ul. Na Błonie, na parterze.

OPIS MIESZKANIA:
Na powierzchnię 53 m2 składa się:
- 3 oddzielne pokoje,
- jasna kuchnia,
- łazienka z prysznicem,
- przedpokój.

Do mieszkania przynależy piwnica oraz balkon.

IN...",https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-na-blonie-3-pokojowe-t1y1v5
3820622,1050000,77.0,2,Kraków,ul. Krowoderska,Mieszkanie,Nie,"Na sprzedaż prezentuję mieszkanie w kamienic zlokalizowane w Starym Mieście przy ulicy Krowoderskiej.

Mieszkanie ma 77,6m2 położone jest na 3 piętrze i składa się z:
- Kuchni
- Dwóch dużych, nieprzechodnich pokoi
- Łazienki
- Toalety
- Hol
- Przedpokój

Mieszkanie wymaga odświeżenia i jest możliwoś...",https://adresowo.pl/o/mieszkanie-krakow-ul-krowoderska-2-pokojowe-r8u9j6
3818124,540000,38.0,1,Kraków Podgórze,ul. Kordiana,Mieszkanie,Nie,"1 pok. /38 m 2/ balkon /Kurdwanów/ul. Kordiana/2000 r

Agencja nieruchomości Optima prezentuje 1 pokojowe mieszkanie o pow.38 m 2 w dzielnicy Podgórze przy ulicy Kordiana.
Usytuowane jest na 2 piętrze w 4 piętrowym bloku z 2000 roku bez windy .
Mieszkanie składa się z: 
pokoju dziennego, jasnej z ok...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-kordiana-1-pokoj-l8n8g3
3801126,660000,35.0,2,Kraków Bronowice,ul. Stawowa,Mieszkanie,Tak,"2-pokojowe mieszkanie 35 m² + balkon 7 m² + garaż + komórka - widok na zieleń!
Bezpośrednio od właściciela.

Na sprzedaż komfortowe mieszkanie o powierzchni 35 m², w skład którego wchodzi:
- salon z aneksem kuchennym,
- osobna sypialnia,
- łazienka,
- balkon 7 m² z widokiem na zieleń (wyjście na bal...",https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-stawowa-2-pokojowe-h0t5i7
3797892,670000,50.0,3,Kraków Podgórze Duchackie,ul. Sanocka,Mieszkanie,Tak,Sprzedam mieszkanie składające się z salonu z aneksem kuchennym Dwie sypialnie  łazienka Remont robiony 2 lata temu,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-sanocka-3-pokojowe-t3d0h7
3799052,550000,33.0,1,Kraków Podgórze,ul. Władysława Krygowskiego,Mieszkanie,Tak,"Oferuję komfortowe mieszkanie jednopokojowe o powierzchni 33 m², położone w spokojnej części Krakowa, tuż obok odrestaurowanego Fortu Borek i otaczającego go parku - wyjątkowego miejsca na spacery, relaks i aktywny wypoczynek.

Układ mieszkania:
- salon z aneksem kuchennym - 24 m²,
- łazienka - 4,5 ...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-wladyslawa-krygowskiego-1-pokoj-w4e3p1
3817766,795000,65.0,3,Kraków,Nowa Huta,Mieszkanie,Nie,"Na sprzedaż przestronne, rozkładowe 3-pokojowe mieszkanie o powierzchni 65 m², położone na 5. piętrze w 10-piętrowym budynku z lat 70., zlokalizowanym na Osiedlu Piastów w Kraków, w dzielnicy Nowa Huta.
Lokal charakteryzuje się funkcjonalnym, ustawnym układem, który daje szerokie możliwości aranżacy...",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-3-pokojowe-65-m2-b6n1p9
3817710,969000,54.0,2,Kraków Krowodrza,ul. Władysława Łokietka,Mieszkanie,Nie,"Dwupokojowe mieszkanie idealne dla rodziny lub wynajmu na Krowodrzy
Do sprzedaży świeżo wykończone mieszkanie na ulicy Łokietka (przy ul. Wrocławskiej) w dzielnicy Krowodrza. Mieszkanie znajduje się na 1 piętrze 4 piętrowego budynku z lat 60  Jego powierzchnia to 53,5 m2. Jest bardzo jasne i funkcjo...",https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-wladyslawa-lokietka-2-pokojowe-r9j4c3
3797714,499000,22.0,1,Kraków Nowy Świat,al. Zygmunta Krasińskiego,Mieszkanie,Tak,"Do sprzedania jasna i cicha garsoniera o pow. 22,72 m2, zlokalizowana na Al. Z. Krasińskiego obok D.H. Jubilat.

Mieszkanie zlokalizowane na wysokim parterze od strony podwórza z widokiem na Kossakówkę, przez co mimo swojej lokalizacji jest ciche i jasne.

• Kilkanaście lat temu wymienione wszystkie...",https://adresowo.pl/o/mieszkanie-krakow-nowy-swiat-al-zygmunta-krasinskiego-1-pokoj-i5k0t2
3796100,990000,62.0,3,Kraków,Kliny,Mieszkanie,Tak,"Na sprzedaż nowoczesne, słoneczne mieszkanie o pow. 62 m² na ostatnim, 4. piętrze kameralnego bloku z 2022 roku na os. Kliny.
Mieszkanie składa się z salonu z aneksem, dwóch sypialni, łazienki i schowka.

Atuty mieszkania:
- piękny widok na Tatry i Babią Górę z salonu
- 2 balkony po przeciwnych stro...",https://adresowo.pl/o/mieszkanie-krakow-kliny-3-pokojowe-62-m2-j5g3a6
3795090,400000,22.0,1,Kraków,Podgórze Duchackie,Mieszkanie,Tak,"Oferuję na sprzedaż przytulną kawalerkę na parterze wraz z dużym tarasem (ok. 9,5 m²) oraz komórką lokatorską (2,8 m²).

Nieruchomość jest umeblowana, posiada wysokiej jakości wykończenia. W salonie znajdują się duże okna, które zapewniają dostęp do naturalnego światła. W kuchni nowoczesne sprzęty o...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-1-pokoj-22-m2-p5d3z1
3816958,1067000,76.0,3,Kraków Dębniki,ul. Pychowicka,Mieszkanie,Nie,"| 
    3-POKOJOWE MIESZKANIE Z DWOMA BALKONAMI   
  W SĄSIEDZTWIE ZAKRZÓWKA       
 
 
 LOKALIZACJA, BUDYNEK   
 
  
 Prezentujemy przestronne mieszkanie o powierzchni 76,79 m2, położone na 1-piętrze budynku przy ulicy Pychowickiej w atrakcyjnej części Ruczaju. 
 
Budynek z 2009 roku, 4-piętrowy, es...",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-pychowicka-3-pokojowe-y3d0t5
